Stars,Position,Name,Class,Ht,Wt,Previous School,New School,Season,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,MPG,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2.0,SG,Jayme Mitchell,RS FR,6-5,187,Alabama State,Jackson State,2021-22,Alabama State,SWAC,24,278,9.5,0.519,0.48200000000000004,2.0,11.4,6.8,8.4,2.2,1.9,19.5,15.4,70,95.0,106.8,0.1,0.2,0.3,-4.2,-1.2,-5.3,11.6,1.0,2.4,0.8,1.3,0.2,1.0,0.8,1.2,0.2,1.2,1.4,0.5,0.5,0.2,0.7,1.2,3.0
4.0,PF,Makhel Mitchell,RS SO,-10,240,Rhode Island,Arkansas,2022-23,Arkansas,SEC,30,385,18.7,0.608,0.635,8.0,21.1,14.6,4.8,1.6,12.2,15.9,13.8,106,113.9,91.5,0.6,0.9,1.5,0.4,5.8,6.2,12.8,1.6,2.5,1.6,2.5,0.0,0.0,0.5,1.1,0.9,2.3,3.2,0.3,0.4,1.5,0.6,2.0,3.6
4.0,PF,Makhel Mitchell,RS SO,-10,240,Rhode Island,Arkansas,2021-22,Rhode Island,A-10,31,821,18.2,0.511,0.502,4.9,18.5,12.0,10.7,1.6,10.9,15.4,24.0,309,96.4,92.1,0.6,1.9,2.4,-0.6,3.4,2.8,26.5,4.4,8.7,4.4,8.5,0.0,0.2,2.0,3.8,1.1,4.5,5.6,1.3,0.7,2.4,1.9,2.8,10.7
4.0,PF,Makhi Mitchell,RS SO,6-9,230,Rhode Island,Arkansas,2022-23,Arkansas,SEC,36,723,22.9,0.669,0.6659999999999999,9.5,21.5,15.6,10.3,2.4,7.1,14.9,15.2,253,128.1,92.5,2.0,1.7,3.7,3.9,5.3,9.2,20.1,2.9,4.4,2.9,4.3,0.0,0.0,1.2,1.8,1.6,3.7,5.3,1.1,0.9,1.4,0.9,2.7,7.0
4.0,PF,Makhi Mitchell,RS SO,6-9,230,Rhode Island,Arkansas,2021-22,Rhode Island,A-10,31,746,18.4,0.539,0.537,7.9,25.6,17.1,14.0,2.4,7.0,23.3,25.6,301,92.7,89.1,0.2,1.9,2.1,-1.5,2.9,1.4,24.1,3.9,7.5,3.7,6.7,0.2,0.7,1.9,3.6,1.6,5.6,7.3,1.5,1.0,1.4,2.8,2.9,9.9
2.0,PG,Tre Mitchell,RSSR,6-3,185,Central Connecticut State,Angelo State,2022-23,West Virginia,Big 12,34,1020,16.0,0.569,0.53,5.3,17.5,11.3,11.8,1.6,2.3,17.3,20.5,383,109.4,103.0,1.8,1.4,3.1,3.1,2.3,5.5,30.0,4.2,8.9,3.1,6.0,1.1,2.9,2.2,2.8,1.3,4.2,5.5,1.8,0.8,0.6,2.1,2.7,11.7
2.0,PG,Tre Mitchell,RSSR,6-3,185,Central Connecticut State,Angelo State,2021-22,Central Connecticut State,NEC,29,740,8.9,0.44299999999999995,0.384,1.2,12.4,6.6,10.5,2.4,1.3,14.8,20.3,205,87.6,108.5,-0.2,0.5,0.3,-4.0,-1.6,-5.6,25.5,2.1,7.3,0.8,3.0,1.3,4.3,1.8,2.2,0.3,2.6,2.9,1.2,1.0,0.3,1.4,1.6,7.4
4.0,PF,Tre Mitchell,RS SO,6-9,225,Texas,West Virginia,2022-23,West Virginia,Big 12,34,1020,16.0,0.569,0.53,5.3,17.5,11.3,11.8,1.6,2.3,17.3,20.5,383,109.4,103.0,1.8,1.4,3.1,3.1,2.3,5.5,30.0,4.2,8.9,3.1,6.0,1.1,2.9,2.2,2.8,1.3,4.2,5.5,1.8,0.8,0.6,2.1,2.7,11.7
4.0,PF,Tre Mitchell,RS SO,6-9,225,Texas,West Virginia,2021-22,Central Connecticut State,NEC,29,740,8.9,0.44299999999999995,0.384,1.2,12.4,6.6,10.5,2.4,1.3,14.8,20.3,205,87.6,108.5,-0.2,0.5,0.3,-4.0,-1.6,-5.6,25.5,2.1,7.3,0.8,3.0,1.3,4.3,1.8,2.2,0.3,2.6,2.9,1.2,1.0,0.3,1.4,1.6,7.4
2.0,PG,Divant'e Moffitt,RS JR,6-3,185,Seattle Pacific,Idaho,2022-23,Idaho,Big Sky,32,1095,20.8,0.557,0.495,2.1,7.9,5.0,31.8,1.3,0.0,15.3,30.6,617,109.5,112.3,3.0,0.5,3.5,1.6,-3.9,-2.3,34.2,6.5,13.8,5.9,11.4,0.6,2.4,4.6,5.5,0.6,2.2,2.7,4.8,0.8,0.0,3.0,2.2,18.3
2.0,PF,Pape Momar Cisse,FR,-10,195,North Alabama,Clayton State,2021-22,North Alabama,A-Sun,28,321,9.1,0.47100000000000003,0.47,7.9,8.6,8.2,4.7,0.9,2.4,13.2,12.7,74,100.1,101.7,0.2,0.4,0.6,-6.2,-1.2,-7.3,11.5,1.1,2.4,1.1,2.4,0.0,0.0,0.2,0.5,0.9,0.9,1.8,0.3,0.2,0.3,0.4,1.5,2.4
4.0,SF,Matthew-Alexander Moncrieffe,RS FR,6-8,215,Oklahoma State,Georgia,2022-23,Georgia,SEC,28,575,12.5,0.527,0.527,9.1,18.9,14.0,8.3,0.8,1.7,18.4,15.8,162,102.2,105.9,0.5,0.6,1.1,-1.5,0.6,-0.9,20.5,2.1,4.0,2.1,4.0,0.0,0.0,1.3,2.6,1.6,3.5,5.1,0.8,0.3,0.3,1.2,2.2,5.5
4.0,SF,Matthew-Alexander Moncrieffe,RS FR,6-8,215,Oklahoma State,Georgia,2021-22,Oklahoma State,Big 12,30,443,12.6,0.517,0.51,9.3,19.9,14.7,7.7,1.7,2.4,23.3,17.9,129,92.8,93.0,0.1,1.0,1.1,-1.3,2.3,1.0,14.8,1.7,3.3,1.7,3.3,0.0,0.0,0.8,1.5,1.2,2.7,3.9,0.6,0.4,0.3,1.2,1.6,4.2
2.0,SG,Aanen Moody,RSSR,6-3,185,Southern Utah,Montana,2022-23,Montana,Big Sky,27,930,18.9,0.604,0.562,1.6,11.3,6.5,11.7,1.5,0.1,10.5,24.1,392,117.7,110.0,2.6,0.6,3.3,3.2,-1.5,1.7,34.4,5.2,11.6,2.6,5.2,2.6,6.4,3.0,3.6,0.4,3.0,3.4,1.9,0.8,0.0,1.6,2.4,16.1
2.0,SG,Aanen Moody,RSSR,6-3,185,Southern Utah,Montana,2021-22,Southern Utah,Big Sky,35,666,14.5,0.62,0.591,1.4,11.9,6.7,8.5,1.4,0.0,8.4,15.1,210,127.4,105.1,1.7,0.7,2.4,1.0,-0.1,0.9,19.0,2.1,4.9,0.6,1.1,1.5,3.8,0.9,1.0,0.2,2.0,2.2,0.9,0.5,0.0,0.5,1.8,6.6
4.0,SG,Chance Moore,RS FR,6-6,205,Arkansas,Missouri State,2022-23,Missouri State,MVC,31,677,20.1,0.54,0.525,5.1,16.8,10.8,5.5,2.3,3.1,10.6,27.2,285,108.6,98.5,1.4,1.2,2.6,2.6,0.5,3.1,21.8,3.7,8.5,2.1,3.8,1.6,4.7,1.6,2.7,0.9,2.9,3.9,0.5,0.8,0.5,1.2,1.7,10.6
4.0,PF,Clifton Moore,RSSR,-11,240,La Salle,Providence,2022-23,Providence,Big East,33,435,20.6,0.5429999999999999,0.508,12.4,17.1,14.8,4.7,1.6,9.2,11.9,18.2,153,115.5,99.3,0.9,0.7,1.6,1.5,2.4,3.9,13.2,1.8,3.7,1.6,3.0,0.2,0.7,0.8,1.2,1.4,2.0,3.4,0.3,0.4,1.2,0.6,1.3,4.6
4.0,PF,Clifton Moore,RSSR,-11,240,La Salle,Providence,2021-22,La Salle,A-10,30,909,21.2,0.5529999999999999,0.515,6.9,15.9,11.3,9.0,0.8,9.9,11.6,22.0,361,110.7,102.0,1.9,1.2,3.1,1.5,1.7,3.2,30.3,4.8,9.9,4.3,7.8,0.5,2.0,2.7,3.7,1.9,4.2,6.1,1.2,0.4,2.8,1.5,2.5,12.9
2.0,PG,Isaiah Moore,SR,6-0,190,Franklin Pierce,South Alabama,2022-23,South Alabama,Sun Belt,34,1138,24.5,0.563,0.5379999999999999,1.8,9.3,5.7,31.3,2.3,0.7,14.7,31.8,662,109.1,100.8,3.1,1.8,4.9,3.5,0.4,3.9,33.5,7.9,14.9,7.6,13.7,0.2,1.2,2.9,4.0,0.5,2.8,3.3,4.6,1.3,0.2,2.9,1.6,18.9
2.0,PF,Isaih Moore,SR,-10,197,Southern Miss,Fresno State,2021-22,Southern Mississippi,CUSA,27,769,22.1,0.593,0.565,8.3,19.7,14.0,9.9,1.0,4.6,13.4,23.4,334,112.6,107.5,1.9,0.6,2.5,3.0,-1.1,1.9,28.5,4.8,9.1,4.2,7.0,0.6,2.0,2.8,4.1,2.0,4.9,6.9,1.2,0.5,1.1,1.7,2.3,13.1
2.0,SG,Jayshawn Moore,FR,6-6,180,Tarleton State,Navarro College,2021-22,Tarleton State,WAC,25,221,9.2,0.48200000000000004,0.41,8.1,10.5,9.2,6.4,2.5,3.1,25.0,16.4,54,88.0,100.3,0.0,0.3,0.3,-4.7,-0.3,-5.0,8.8,0.6,1.6,0.6,1.4,0.0,0.2,0.7,1.0,0.6,0.7,1.3,0.3,0.4,0.2,0.7,1.0,2.0
2.0,PG,Kendle Moore,SR,6-0,155,Colorado State,Missouri State,2022-23,Missouri State,MVC,30,753,11.6,0.506,0.483,3.6,8.6,6.1,10.5,2.7,0.2,15.6,18.8,215,101.8,102.5,0.7,1.1,1.7,-1.4,0.5,-0.9,25.1,2.5,6.9,1.0,2.3,1.6,4.6,0.8,1.1,0.8,1.7,2.5,1.3,1.1,0.0,1.4,1.7,7.5
2.0,PG,Kendle Moore,SR,6-0,155,Colorado State,Missouri State,2021-22,Colorado State,MWC,29,725,12.7,0.556,0.5379999999999999,1.6,11.0,6.6,13.3,2.7,0.2,15.0,15.2,192,106.9,101.5,0.9,1.0,1.9,0.6,2.1,2.7,25.0,2.4,5.5,1.4,2.3,1.0,3.2,0.6,0.7,0.3,2.3,2.6,1.9,1.1,0.0,1.0,1.7,6.5
4.0,SF,Khalid Moore,SR,6-7,208,Georgia Tech,Fordham,2022-23,Fordham,A-10,33,1028,20.6,0.586,0.532,7.5,17.0,12.2,13.3,1.9,1.1,16.7,25.6,495,110.7,97.9,2.4,1.9,4.3,3.1,0.5,3.5,31.2,5.3,10.8,4.3,8.0,1.0,2.8,4.2,5.4,2.1,4.6,6.7,1.8,1.1,0.3,2.7,2.3,15.7
4.0,SF,Khalid Moore,SR,6-7,208,Georgia Tech,Fordham,2021-22,Georgia Tech,ACC,32,765,9.3,0.467,0.429,6.2,10.7,8.4,5.2,2.6,1.0,16.1,14.4,174,93.7,103.6,0.2,0.9,1.1,-2.9,1.3,-1.7,23.9,2.0,4.8,1.8,3.9,0.2,0.9,1.1,1.6,1.3,2.2,3.4,0.7,1.1,0.2,1.1,2.2,5.2
3.3,SG,Payton Moore,SR,6-4,205,Denver,Cal State Los Angeles,2021-22,Denver,Summit,29,512,9.2,0.465,0.455,3.2,16.6,10.1,9.7,2.3,0.7,16.8,12.3,103,94.6,107.1,0.1,0.4,0.6,-4.0,-0.2,-4.1,17.7,1.2,2.7,1.1,2.2,0.1,0.5,0.7,1.5,0.4,2.5,2.9,1.0,0.7,0.1,0.7,1.4,3.2
2.0,SG,Rahmir Moore,RS SO,6-3,205,Saint Joseph's,Wagner,2022-23,Wagner,NEC,24,634,10.7,0.457,0.434,4.7,8.2,6.3,13.2,1.9,0.2,13.6,20.7,193,96.5,101.0,0.3,1.0,1.3,-2.9,-1.0,-4.0,26.4,3.3,8.2,2.8,6.3,0.5,1.9,1.1,1.7,1.1,1.6,2.8,1.6,0.8,0.0,1.4,2.0,8.3
2.0,SF,Sean Moore,RS FR,6-6,180,St. Thomas Aquinas,Fairleigh Dickinson,2022-23,Fairleigh Dickinson,NEC,36,811,16.9,0.547,0.525,9.4,14.9,12.0,7.5,3.2,2.4,14.6,17.0,267,111.5,103.5,1.3,1.1,2.4,0.4,-0.9,-0.5,22.5,2.9,6.1,2.2,3.8,0.7,2.3,0.9,1.1,1.9,2.7,4.6,1.0,1.3,0.4,1.1,2.0,7.3
2.5,SG,Trevor Moore,RS JR,6-5,195,Morgan State,Minnesota State,2021-22,Morgan State,MEAC,23,455,7.8,0.46799999999999997,0.42,2.8,7.4,5.0,10.2,2.1,0.3,17.5,19.0,141,91.5,99.9,0.1,0.7,0.8,-4.7,-2.4,-7.1,19.8,2.0,6.0,1.0,2.3,1.0,3.7,1.3,1.7,0.5,1.3,1.8,1.2,0.8,0.0,1.4,1.9,6.3
2.0,PG,Elijah Morgan,JR,6-1,169,Notre Dame,The Citadel,2022-23,The Citadel,Southern,32,985,10.1,0.48700000000000004,0.426,0.8,10.4,5.7,13.1,3.2,0.1,17.5,16.2,251,93.5,108.9,0.2,0.8,1.0,-3.6,-0.2,-3.7,30.8,2.3,6.8,1.1,2.7,1.2,4.1,1.8,2.1,0.2,2.8,3.0,2.1,1.7,0.0,1.7,2.0,7.6
3.0,PF,Matthew Mors,RS FR,6-7,230,Wisconsin,South Dakota State,2022-23,South Dakota State,Summit,32,613,14.1,0.534,0.479,6.7,9.8,8.3,7.4,2.0,1.7,13.3,19.7,214,106.4,104.1,0.9,0.8,1.6,-1.0,0.2,-0.8,19.2,2.3,5.3,1.8,3.3,0.5,2.0,1.4,1.7,1.0,1.6,2.6,0.7,0.7,0.3,0.9,2.2,6.5
4.0,SG,Isiaih Mosley,RS SO,6-5,205,Missouri State,Missouri,2021-22,Missouri State,MVC,34,1075,27.7,0.617,0.574,4.0,18.9,11.8,15.7,2.2,0.6,14.1,32.0,645,116.0,100.2,4.1,1.6,5.7,6.1,0.3,6.4,31.6,7.4,14.6,5.3,9.8,2.1,4.8,3.5,3.9,1.0,5.2,6.2,2.3,1.2,0.2,2.7,2.0,20.4
4.0,PG,T.J. Moss,RS JR,6-4,180,McNeese,Detroit Mercy,2022-23,Detroit Mercy,Horizon,31,823,8.6,0.452,0.424,3.9,9.5,6.6,18.0,2.3,1.2,27.0,15.6,209,90.5,112.6,0.0,0.4,0.3,-3.8,-1.2,-5.1,26.5,2.1,5.3,1.7,4.0,0.4,1.3,1.0,1.6,0.9,2.1,3.0,2.8,1.0,0.3,2.3,1.7,5.5
3.0,PG,Jamir Moultrie,RSSR,6-1,172,Kennesaw State,Canisius,2022-23,Canisius,MAAC,24,531,11.6,0.527,0.495,0.6,3.9,2.2,11.1,1.1,0.2,11.1,23.7,198,103.2,111.7,0.7,0.3,0.9,-1.2,-2.5,-3.8,22.1,3.3,8.4,1.4,3.6,1.8,4.8,1.2,1.3,0.1,0.7,0.8,1.2,0.4,0.0,1.1,1.9,9.5
3.0,PG,Jamir Moultrie,RSSR,6-1,172,Kennesaw State,Canisius,2021-22,Kennesaw State,A-Sun,25,439,15.9,0.602,0.585,0.8,4.1,2.4,13.5,1.7,0.0,11.2,20.8,169,118.5,109.0,1.2,0.3,1.4,0.6,-2.1,-1.5,17.6,2.7,5.9,1.2,2.2,1.5,3.6,0.8,1.0,0.1,0.6,0.7,1.2,0.5,0.0,0.8,1.8,7.7
2.0,SF,Bryson Mozone,SR,6-6,210,USC Upstate,Georgetown,2022-23,Georgetown,Big East,31,604,12.0,0.522,0.503,3.8,14.8,9.2,3.5,1.2,1.1,10.5,18.0,181,104.0,114.5,0.6,0.2,0.8,0.0,-0.7,-0.7,19.5,2.4,5.8,1.2,2.5,1.2,3.4,0.7,1.0,0.7,2.6,3.3,0.4,0.4,0.2,0.7,1.6,6.6
2.0,SF,Bryson Mozone,SR,6-6,210,USC Upstate,Georgetown,2021-22,South Carolina Upstate,Big South,32,1061,18.3,0.57,0.535,3.3,16.4,10.0,8.8,1.4,1.1,10.7,24.3,452,109.2,106.6,2.2,0.9,3.2,2.1,-2.7,-0.5,33.2,5.6,12.5,3.4,6.8,2.2,5.8,2.4,2.8,0.9,4.8,5.7,1.3,0.8,0.3,1.7,2.1,15.8
2.0,PG,Aamer Muhammad,RS SO,6-1,190,Lubbock Christian,Troy,2022-23,Troy,Sun Belt,33,868,12.2,0.509,0.47700000000000004,0.9,7.4,4.1,17.4,2.0,0.5,15.0,22.5,325,101.2,101.7,0.9,1.3,2.2,-0.4,0.0,-0.5,26.3,3.4,9.1,1.5,3.3,1.9,5.8,1.6,2.1,0.2,1.6,1.8,2.4,0.9,0.1,1.8,1.9,10.3
3.0,SG,Chris Mullins,SR,6-3,192,Rice,William & Mary,2022-23,William & Mary,CAA,33,895,10.4,0.47200000000000003,0.389,1.3,10.1,5.6,17.7,3.4,0.6,19.9,17.3,243,95.1,106.8,0.3,0.9,1.2,-4.9,0.3,-4.6,27.1,2.0,5.6,1.7,4.1,0.3,1.5,2.4,3.2,0.3,2.2,2.5,2.5,1.5,0.2,1.8,2.6,6.7
3.0,SG,Chris Mullins,SR,6-3,192,Rice,William & Mary,2021-22,Rice,CUSA,31,888,8.9,0.457,0.415,2.2,7.6,5.0,14.8,1.5,0.7,15.7,19.7,272,93.4,109.7,0.3,0.5,0.8,-3.3,-1.7,-5.0,28.6,2.9,7.6,2.3,5.5,0.5,2.1,2.1,3.4,0.5,2.0,2.5,2.3,0.7,0.2,1.7,2.1,8.4
2.0,SG,Jabe Mullins,RS FR,6-6,192,Saint Mary's,Washington State,2022-23,Washington State,Pac-12,30,694,15.5,0.604,0.58,1.0,10.4,5.5,14.6,1.4,0.2,12.6,18.2,230,119.5,105.4,1.6,0.8,2.4,3.7,1.5,5.2,23.1,2.8,6.5,1.0,2.2,1.8,4.3,0.9,1.0,0.2,1.9,2.1,1.6,0.5,0.0,1.0,1.1,8.4
2.0,SG,Jabe Mullins,RS FR,6-6,192,Saint Mary's,Washington State,2021-22,Saint Mary's (CA),WCC,34,326,13.4,0.552,0.542,4.0,9.5,6.8,6.2,1.7,0.6,7.3,15.9,90,115.6,97.4,0.6,0.6,1.2,2.6,2.0,4.7,9.6,1.0,2.4,0.4,0.7,0.6,1.7,0.2,0.4,0.3,0.7,1.0,0.3,0.3,0.1,0.2,0.5,2.9
3.0,PF,Kendall Munson,RS FR,6-7,220,Pepperdine,Portland State,2022-23,Portland State,Big Sky,30,226,15.3,0.5539999999999999,0.5489999999999999,9.4,20.2,14.5,5.9,2.0,9.0,18.9,18.3,76,101.5,100.2,0.2,0.4,0.6,-5.2,1.2,-4.0,7.5,1.1,2.0,1.1,1.9,0.0,0.2,0.3,0.5,0.6,1.2,1.8,0.2,0.3,0.6,0.5,1.7,2.5
3.0,PF,Kendall Munson,RS FR,6-7,220,Pepperdine,Portland State,2021-22,Pepperdine,WCC,30,426,7.0,0.441,0.45299999999999996,5.9,15.8,10.7,5.9,2.6,2.7,26.2,12.7,78,78.5,104.6,-0.3,0.5,0.1,-4.9,1.2,-3.8,14.2,1.0,2.1,1.0,2.1,0.0,0.0,0.5,1.2,0.8,2.0,2.7,0.5,0.7,0.4,1.0,1.9,2.4
2.0,SF,Aaron Murphy,RS SO,6-7,230,UC Davis,Northwest Nazarene,2021-22,UC Davis,Big West,24,262,10.1,0.527,0.514,10.8,17.3,14.1,2.1,1.1,1.3,15.9,11.2,57,108.8,98.4,0.3,0.4,0.7,-4.0,0.0,-4.0,10.9,0.8,1.5,0.8,1.5,0.0,0.0,0.5,0.9,1.0,1.7,2.7,0.1,0.2,0.1,0.4,1.8,2.1
4.0,SG,Caleb Murphy,RS FR,6-4,185,South Florida,DePaul,2021-22,South Florida,AAC,31,986,11.0,0.434,0.42,1.2,10.4,5.5,27.5,1.3,1.3,14.9,25.0,348,87.5,103.9,-0.3,1.1,0.8,-1.4,0.0,-1.4,31.8,4.9,11.8,4.7,10.9,0.2,1.0,1.4,2.6,0.4,2.8,3.1,3.4,0.7,0.3,2.3,1.5,11.4
2.5,SG,Qon Murphy,RS JR,6-5,200,New Hampshire,UNC Pembroke,2021-22,New Hampshire,AEC,24,378,13.7,0.496,0.467,5.2,15.4,10.2,11.5,0.8,0.6,12.9,21.2,128,102.7,105.8,0.5,0.4,0.8,-1.9,-1.9,-3.9,15.8,2.0,4.5,1.7,3.5,0.3,0.9,1.1,1.8,0.7,2.0,2.7,0.9,0.2,0.1,0.8,1.3,5.3
3.0,SG,Brandon Murray,RS FR,6-5,225,LSU,Georgetown,2022-23,Georgetown,Big East,27,933,13.5,0.473,0.447,2.7,10.0,6.2,19.2,2.3,1.5,15.5,24.7,367,94.1,113.7,0.3,0.3,0.6,0.3,-0.2,0.1,34.6,5.1,12.9,3.8,8.8,1.3,4.1,2.2,3.4,0.9,3.1,3.9,3.2,1.4,0.5,2.7,2.0,13.7
3.0,SG,Brandon Murray,RS FR,6-5,225,LSU,Georgetown,2021-22,Louisiana State,SEC,33,1023,12.2,0.516,0.495,2.8,8.1,5.4,12.0,2.0,0.9,14.4,17.7,316,104.2,96.8,1.2,1.9,3.0,1.0,2.7,3.7,31.0,3.7,8.8,2.5,5.2,1.2,3.6,1.3,2.0,0.8,2.2,3.0,1.9,1.1,0.2,1.6,1.7,10.0
2.0,SF,Patrick Mwamba,RS JR,6-7,205,UT Arlington,Oral Roberts,2022-23,Oral Roberts,Summit,34,719,17.1,0.556,0.547,5.8,21.5,14.0,4.8,2.5,2.8,12.7,19.1,255,108.5,95.1,1.1,1.5,2.6,-1.0,1.3,0.2,21.1,3.0,6.2,2.3,4.2,0.8,2.0,1.1,1.8,1.1,4.4,5.4,0.6,0.9,0.6,1.0,2.4,7.9
2.0,SF,Patrick Mwamba,RS JR,6-7,205,UT Arlington,Oral Roberts,2021-22,UT Arlington,Sun Belt,26,708,13.5,0.462,0.429,5.8,12.4,9.1,13.8,2.7,2.3,13.6,23.6,253,96.1,100.5,0.5,1.0,1.5,-1.0,0.0,-1.1,27.2,3.3,9.5,1.8,4.5,1.5,5.0,1.8,2.6,1.4,3.0,4.4,1.8,1.2,0.5,1.7,2.7,10.0
2.0,PG,Ryan Myers,SO,6-1,185,Iona,Indian Hills Community College,2021-22,Iona,MAAC,33,517,8.2,0.466,0.445,1.5,9.2,5.4,11.5,1.2,0.8,13.6,20.9,162,93.2,103.2,0.2,0.6,0.8,-2.6,-0.9,-3.4,15.7,1.8,5.2,0.9,2.4,1.0,2.8,0.7,1.1,0.2,1.3,1.5,1.0,0.3,0.1,0.9,1.5,5.4
2.0,PF,Jay Nagle,SR,6-9,215,UC Santa Barbara,Idaho State,2022-23,Idaho State,Big Sky,32,877,10.7,0.504,0.47200000000000003,5.9,13.8,9.8,9.9,1.2,1.5,14.5,11.6,187,108.1,108.7,0.9,0.7,1.6,-1.0,-1.0,-2.0,27.4,1.8,4.5,1.2,2.5,0.6,2.0,0.8,1.0,1.3,3.0,4.3,1.5,0.6,0.4,0.8,1.4,5.0
2.0,PF,Jay Nagle,SR,6-9,215,UC Santa Barbara,Idaho State,2021-22,UC Santa Barbara,Big West,23,164,12.0,0.467,0.44,4.0,12.9,8.7,19.2,1.5,1.3,9.7,9.9,36,118.9,99.2,0.3,0.3,0.5,0.1,0.7,0.7,7.1,0.4,1.1,0.2,0.5,0.2,0.6,0.2,0.3,0.2,0.8,1.0,0.8,0.2,0.1,0.1,0.3,1.1
4.0,PF,Pete Nance,RS JR,-11,230,Northwestern,North Carolina,2022-23,North Carolina,ACC,30,904,14.6,0.547,0.491,4.3,17.7,11.0,10.3,0.6,3.7,15.7,17.9,296,108.2,101.9,1.3,1.3,2.6,1.6,2.6,4.2,30.1,3.3,7.7,2.2,4.4,1.1,3.3,2.4,2.9,1.2,4.8,6.0,1.7,0.3,1.1,1.7,2.3,10.0
4.0,PF,Pete Nance,RS JR,-11,230,Northwestern,North Carolina,2021-22,Northwestern,Big Ten,30,817,24.7,0.586,0.56,4.3,23.4,13.4,22.0,0.6,5.2,10.6,26.1,406,115.8,99.8,2.6,1.2,3.8,6.6,2.7,9.3,27.2,5.5,11.1,4.1,8.0,1.4,3.1,2.1,2.7,1.1,5.4,6.5,2.7,0.3,1.1,1.5,2.1,14.6
2.0,PG,Walyn Napper,RS SO,6-0,182,Southern Miss,Longwood,2022-23,Longwood,Big South,32,922,11.4,0.44299999999999995,0.43,2.4,12.5,7.3,23.5,2.8,0.0,19.1,23.2,329,91.2,99.6,0.0,1.5,1.5,-4.4,0.1,-4.3,28.8,3.8,9.3,3.3,7.4,0.4,1.9,1.4,2.7,0.6,2.9,3.5,3.5,1.4,0.0,2.5,2.1,9.4
2.0,PG,Walyn Napper,RS SO,6-0,182,Southern Miss,Longwood,2021-22,Southern Mississippi,CUSA,33,860,12.3,0.47200000000000003,0.465,2.8,9.7,6.3,32.1,2.2,0.1,20.5,20.7,298,93.2,111.0,0.3,0.4,0.7,-1.7,-2.5,-4.1,26.1,3.0,7.4,2.2,5.0,0.8,2.4,0.9,1.8,0.6,2.2,2.8,4.1,1.0,0.0,2.1,1.9,7.8
2.0,PF,Abdou Ndiaye,RS JR,6-9,200,Illinois State,Seton Hall,2021-22,Illinois State,MVC,26,246,12.5,0.47600000000000003,0.45799999999999996,9.8,13.9,11.9,4.9,2.1,8.0,17.0,11.0,51,103.6,103.3,0.2,0.3,0.5,-1.7,2.2,0.5,9.5,0.6,1.4,0.6,1.0,0.0,0.4,0.3,0.7,0.8,1.2,1.9,0.3,0.3,0.7,0.3,1.2,1.6
2.0,PF,Adrian Nelson,SR,6-8,225,Northern Kentucky,Youngstown State,2022-23,Youngstown State,Horizon,34,1095,22.6,0.573,0.547,10.3,23.8,17.3,5.9,2.6,1.9,8.9,20.1,448,122.1,98.9,3.1,1.9,5.0,3.4,-0.3,3.1,32.2,5.3,10.5,4.4,7.9,0.9,2.6,1.9,2.6,2.7,6.6,9.4,1.1,1.5,0.6,1.1,1.9,13.5
2.0,PF,Adrian Nelson,SR,6-8,225,Northern Kentucky,Youngstown State,2021-22,Northern Kentucky,Horizon,30,614,23.7,0.591,0.584,16.7,26.5,21.5,4.5,2.0,2.7,12.0,16.7,210,123.6,95.1,1.7,1.2,2.9,2.2,-0.9,1.3,20.5,3.0,5.1,3.0,5.1,0.0,0.1,0.9,1.5,3.0,4.4,7.4,0.4,0.7,0.5,0.8,1.2,6.9
2.0,PG,Anders Nelson,SR,6-1,172,St. Thomas,William & Mary,2022-23,William & Mary,CAA,33,983,17.4,0.606,0.574,0.8,10.7,5.6,31.2,1.7,0.0,19.9,20.6,387,113.9,110.9,2.3,0.6,2.9,1.3,-2.1,-0.8,29.8,3.9,8.2,2.3,4.7,1.6,3.5,1.8,2.1,0.2,2.6,2.8,4.3,0.8,0.0,2.3,1.6,11.2
2.0,C,Eoin Nelson,RS SO,-11,229,Wyoming,North Alabama,2022-23,North Alabama,A-Sun,29,271,7.2,0.47700000000000004,0.475,8.6,13.7,11.2,3.0,0.6,1.2,20.3,11.2,54,96.6,110.1,0.1,0.2,0.3,-3.9,-1.8,-5.7,9.3,0.6,1.4,0.4,0.8,0.1,0.6,0.2,0.5,0.7,1.1,1.8,0.2,0.1,0.1,0.4,0.9,1.6
2.0,SF,Marek Nelson,RSSR,6-7,200,Texas–Rio Grande Valley,Nicholls,2022-23,Nicholls State,Southland,31,694,16.4,0.557,0.537,7.3,12.6,9.8,11.0,2.9,3.0,18.5,20.0,265,105.3,100.3,0.9,1.1,2.1,-1.7,0.2,-1.6,22.4,3.3,6.5,3.0,5.2,0.3,1.3,1.6,2.5,1.5,2.4,3.9,1.4,1.2,0.5,1.7,2.6,8.5
